tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,name,playerId,positionText,teamId,teamName,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,ranking
UCL,4,0,2,5,0,Harry Kane,83532,Forward,37,Bayern,12,250,ceu,Europe,Champions League,8.6,311,0,0,1
UCL,3,0,2,6,0,Victor Osimhen,298510,Forward,294,Galatasaray,12,250,ceu,Europe,Champions League,8.45,226,0,0,2
UCL,3,0,3,4,0,Lautaro Martínez,299344,Forward,75,Inter,12,250,ceu,Europe,Champions League,8.446666667,172,1,0,3
UCL,4,0,2,5,0,Kylian Mbappé,300713,Forward,52,Real Madrid,12,250,ceu,Europe,Champions League,8.29,351,0,0,4
UCL,3,0,2,2,1,Phil Foden,331254,Midfielder,167,Man City,12,250,ceu,Europe,Champions League,8.25,270,0,0,5
UCL,3,0,2,2,2,Julián Alvarez,365409,Forward,63,Atletico,12,250,ceu,Europe,Champions League,8.136666667,270,0,0,6
UCL,3,0,1,2,1,Khvicha Kvaratskhelia,370984,Forward,304,PSG,12,250,ceu,Europe,Champions League,8.06,228,0,0,7
UCL,4,0,1,4,1,Marcus Rashford,300299,Forward,65,Barcelona,12,250,ceu,Europe,Champions League,8.045,327,0,0,8
UCL,3,0,0,2,1,Lamine Yamal,480249,Forward,65,Barcelona,12,250,ceu,Europe,Champions League,8.04,255,2,0,9
UCL,3,0,1,3,2,Fermín López,463838,Midfielder,65,Barcelona,12,250,ceu,Europe,Champions League,8.036666667,270,2,0,10
UCL,4,0,1,2,2,Nuno Mendes,395221,Defender,304,PSG,12,250,ceu,Europe,Champions League,7.995,345,2,0,11
UCL,4,0,0,1,2,Michael Olise,371281,Midfielder,37,Bayern,12,250,ceu,Europe,Champions League,7.8725,334,1,0,12
UCL,4,0,1,5,0,Erling Haaland,315227,Forward,167,Man City,12,250,ceu,Europe,Champions League,7.7975,342,0,0,13
UCL,4,0,2,2,0,Jens Petter Hauge,320977,Midfielder,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,7.7525,356,0,0,14
UCL,3,1,0,3,1,Gabriel Martinelli,380706,Forward,13,Arsenal,12,250,ceu,Europe,Champions League,7.743333333,182,0,0,15
UCL,4,0,1,1,3,Dominik Szoboszlai,369875,Midfielder,26,Liverpool,12,250,ceu,Europe,Champions League,7.7175,360,0,0,16
UCL,4,1,1,1,2,Hakan Çalhanoglu,110373,Midfielder,75,Inter,12,250,ceu,Europe,Champions League,7.7075,255,0,0,17
UCL,4,0,1,0,1,Thibaut Courtois,73798,Goalkeeper,52,Real Madrid,12,250,ceu,Europe,Champions League,7.7025,360,0,0,18
UCL,4,0,1,2,0,Micky van de Ven,425229,Defender,30,Tottenham,12,250,ceu,Europe,Champions League,7.6225,360,2,0,19
UCL,4,0,1,2,1,Trincão,368409,Forward,296,Sporting,12,250,ceu,Europe,Champions League,7.59,316,0,0,20
UCL,3,1,0,2,0,Bukayo Saka,367185,Forward,13,Arsenal,12,250,ceu,Europe,Champions League,7.573333333,197,0,0,21
UCL,4,0,1,1,0,Dan Burn,82277,Defender,23,Newcastle,12,250,ceu,Europe,Champions League,7.5725,335,1,0,22
UCL,4,0,0,0,1,Nick Pope,105720,Goalkeeper,23,Newcastle,12,250,ceu,Europe,Champions League,7.565,360,0,0,23
UCL,3,1,0,2,1,Marcus Thuram,296322,Forward,75,Inter,12,250,ceu,Europe,Champions League,7.56,172,1,0,24
UCL,3,1,1,1,2,Leandro Trossard,113994,Forward,13,Arsenal,12,250,ceu,Europe,Champions League,7.556666667,170,0,0,25
UCL,4,0,1,1,2,Hans Vanaken,243567,Midfielder,124,Club Brugge,12,250,ceu,Europe,Champions League,7.54,360,1,0,26
UCL,2,0,0,0,0,Temirlan Anarbekov,421734,Goalkeeper,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,7.525,180,0,0,27
UCL,2,0,0,1,0,Raphaël Guerreiro,115375,Defender,37,Bayern,12,250,ceu,Europe,Champions League,7.52,159,0,0,28
UCL,4,0,2,4,1,Anthony Gordon,349669,Forward,23,Newcastle,12,250,ceu,Europe,Champions League,7.4475,306,0,0,29
UCL,3,0,0,0,1,Alessandro Bastoni,329665,Defender,75,Inter,12,250,ceu,Europe,Champions League,7.446666667,239,0,0,30
UCL,4,0,1,3,0,Luis Díaz,377168,Forward,37,Bayern,12,250,ceu,Europe,Champions League,7.4175,269,0,1,31
UCL,3,2,0,2,1,Nicolas Jackson,426050,Forward,37,Bayern,12,250,ceu,Europe,Champions League,7.416666667,112,0,0,32
UCL,3,0,0,1,0,Jordan Teze,361839,Defender,248,Monaco,12,250,ceu,Europe,Champions League,7.41,270,0,0,33
UCL,4,0,0,1,1,Mason Greenwood,367782,Forward,249,Marseille,12,250,ceu,Europe,Champions League,7.3925,316,0,0,34
UCL,4,0,0,0,1,Josko Gvardiol,402664,Defender,167,Man City,12,250,ceu,Europe,Champions League,7.375,350,0,0,35
UCL,4,0,0,1,1,Gabriel Magalhães,334087,Defender,13,Arsenal,12,250,ceu,Europe,Champions League,7.375,327,1,0,36
UCL,2,0,0,1,1,Giacomo Raspadori,371497,Forward,63,Atletico,12,250,ceu,Europe,Champions League,7.37,108,0,0,37
UCL,4,1,1,2,0,Mikel Merino,238916,Midfielder,13,Arsenal,12,250,ceu,Europe,Champions League,7.3575,245,1,0,38
UCL,4,0,0,1,1,Jérémy Doku,388098,Forward,167,Man City,12,250,ceu,Europe,Champions League,7.3525,281,0,0,39
UCL,4,0,0,0,1,Kieran Trippier,83078,Defender,23,Newcastle,12,250,ceu,Europe,Champions League,7.3525,339,0,0,40
UCL,3,0,0,0,2,Leroy Sané,144711,Forward,294,Galatasaray,12,250,ceu,Europe,Champions League,7.343333333,247,0,0,41
UCL,4,0,0,0,0,Neofytos Michael,296202,Goalkeeper,2748,Pafos FC,12,250,ceu,Europe,Champions League,7.3425,360,0,0,42
UCL,4,0,2,1,0,Derrick Luckassen,231140,Defender,2748,Pafos FC,12,250,ceu,Europe,Champions League,7.34,360,1,0,43
UCL,3,0,0,0,0,Martín Zubimendi,372424,Midfielder,13,Arsenal,12,250,ceu,Europe,Champions League,7.34,253,3,0,44
UCL,3,0,0,1,2,Karim Adeyemi,392646,Forward,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,7.333333333,234,0,0,45
UCL,4,1,1,3,0,Felix Nmecha,367783,Midfielder,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,7.3225,259,0,0,46
UCL,3,0,0,0,0,Dean Huijsen,468852,Defender,52,Real Madrid,12,250,ceu,Europe,Champions League,7.32,270,1,0,47
UCL,4,0,2,0,0,Marco Carnesecchi,383278,Goalkeeper,300,Atalanta,12,250,ceu,Europe,Champions League,7.3175,360,0,0,48
UCL,4,2,2,2,0,Estêvão,510728,Forward,15,Chelsea,12,250,ceu,Europe,Champions League,7.2975,225,1,0,49
UCL,4,0,0,0,0,Gerónimo Rulli,125375,Goalkeeper,249,Marseille,12,250,ceu,Europe,Champions League,7.295,360,0,0,50
UCL,3,0,0,1,1,Andy Robertson,115726,Defender,26,Liverpool,12,250,ceu,Europe,Champions League,7.293333333,264,0,0,51
UCL,3,1,0,1,0,Carlos Augusto,357897,Defender,75,Inter,12,250,ceu,Europe,Champions League,7.29,190,0,0,52
UCL,4,1,1,3,1,Igor Paixão,436553,Forward,249,Marseille,12,250,ceu,Europe,Champions League,7.2875,224,0,0,53
UCL,4,0,0,2,0,Denzel Dumfries,322153,Defender,75,Inter,12,250,ceu,Europe,Champions League,7.28,333,0,0,54
UCL,4,0,1,0,0,Matheus Silva,401149,Defender,2569,Qarabag FK,12,250,ceu,Europe,Champions League,7.275,349,2,0,55
UCL,4,0,1,2,2,Carlos Forbs,468850,Forward,124,Club Brugge,12,250,ceu,Europe,Champions League,7.2725,260,0,0,56
UCL,3,0,0,1,0,Federico Gatti,439909,Defender,87,Juventus,12,250,ceu,Europe,Champions League,7.27,270,0,0,57
UCL,4,0,0,1,1,Vitinha,384887,Midfielder,304,PSG,12,250,ceu,Europe,Champions League,7.265,360,0,0,58
UCL,3,0,0,0,1,Pedri,402197,Midfielder,65,Barcelona,12,250,ceu,Europe,Champions League,7.256666667,249,0,0,59
UCL,4,0,1,0,0,Guglielmo Vicario,147863,Goalkeeper,30,Tottenham,12,250,ceu,Europe,Champions League,7.2475,360,0,0,60
UCL,4,0,0,1,1,Christos Tzolis,399296,Forward,124,Club Brugge,12,250,ceu,Europe,Champions League,7.24,350,0,0,61
UCL,4,0,1,0,2,Bradley Barcola,425366,Forward,304,PSG,12,250,ceu,Europe,Champions League,7.23,308,0,0,62
UCL,4,0,0,0,2,Konrad Laimer,248010,Midfielder,37,Bayern,12,250,ceu,Europe,Champions League,7.23,353,1,0,63
UCL,4,0,1,1,1,Alejandro Grimaldo,107252,Defender,36,Leverkusen,12,250,ceu,Europe,Champions League,7.23,360,0,0,64
UCL,4,1,0,0,0,Federico Dimarco,255929,Defender,75,Inter,12,250,ceu,Europe,Champions League,7.2275,291,0,0,65
UCL,2,1,0,1,0,Patrik Schick,243565,Forward,36,Leverkusen,12,250,ceu,Europe,Champions League,7.22,123,0,0,66
UCL,4,0,0,0,2,Florian Wirtz,394786,Midfielder,26,Liverpool,12,250,ceu,Europe,Champions League,7.22,342,0,0,67
UCL,3,0,0,0,0,Wilfried Singo,371063,Defender,294,Galatasaray,12,250,ceu,Europe,Champions League,7.213333333,270,0,0,68
UCL,4,0,1,1,3,Pierre-Emerick Aubameyang,44120,Forward,249,Marseille,12,250,ceu,Europe,Champions League,7.1975,352,0,0,69
UCL,4,1,0,0,2,Declan Rice,332325,Midfielder,13,Arsenal,12,250,ceu,Europe,Champions League,7.1975,293,2,0,70
UCL,4,1,0,1,1,Cody Gakpo,352825,Forward,26,Liverpool,12,250,ceu,Europe,Champions League,7.195,205,0,0,71
UCL,3,2,1,3,0,Gorka Guruzeta,362602,Forward,53,Athletic Club,12,250,ceu,Europe,Champions League,7.19,157,0,0,72
UCL,4,0,1,1,2,Serhou Guirassy,236506,Forward,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,7.1825,334,0,0,73
UCL,4,0,0,2,0,Virgil van Dijk,95408,Defender,26,Liverpool,12,250,ceu,Europe,Champions League,7.18,360,0,0,74
UCL,2,0,0,1,0,Marquinhos,101949,Defender,304,PSG,12,250,ceu,Europe,Champions League,7.18,180,0,0,75
UCL,3,1,0,0,1,Myles Lewis-Skelly,467918,Defender,13,Arsenal,12,250,ceu,Europe,Champions League,7.173333333,197,1,0,76
UCL,3,2,0,0,1,Rodrygo,347862,Forward,52,Real Madrid,12,250,ceu,Europe,Champions League,7.16,104,0,0,77
UCL,4,0,0,0,0,David Raya,276366,Goalkeeper,13,Arsenal,12,250,ceu,Europe,Champions League,7.1575,360,0,0,78
UCL,3,0,0,0,1,Yann Bisseck,349126,Defender,75,Inter,12,250,ceu,Europe,Champions League,7.153333333,238,1,0,79
UCL,2,1,0,1,0,Lennart Karl,557706,Midfielder,37,Bayern,12,250,ceu,Europe,Champions League,7.14,86,0,0,80
UCL,4,2,0,3,1,Harvey Barnes,331382,Midfielder,23,Newcastle,12,250,ceu,Europe,Champions League,7.1375,172,0,0,81
UCL,4,0,0,0,0,Yann Sommer,35758,Goalkeeper,75,Inter,12,250,ceu,Europe,Champions League,7.1375,360,0,0,82
UCL,4,1,0,1,2,Francesco Pio Esposito,497222,Forward,75,Inter,12,250,ceu,Europe,Champions League,7.135,274,0,0,83
UCL,4,0,0,0,1,Pedro Porro,362352,Defender,30,Tottenham,12,250,ceu,Europe,Champions League,7.135,360,1,0,84
UCL,3,0,0,0,0,Michael Zetterer,280191,Goalkeeper,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,7.126666667,270,1,0,85
UCL,4,0,0,0,0,Nikita Haikin,275011,Goalkeeper,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,7.1225,360,0,0,86
UCL,4,1,0,0,0,Malick Thiaw,393355,Defender,23,Newcastle,12,250,ceu,Europe,Champions League,7.1175,297,1,0,87
UCL,3,0,0,0,1,Mauro Júnior,346767,Defender,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,7.113333333,270,0,0,88
UCL,3,0,0,0,0,William Saliba,361822,Defender,13,Arsenal,12,250,ceu,Europe,Champions League,7.113333333,270,0,0,89
UCL,3,0,0,1,0,Wilson Odobert,444751,Forward,30,Tottenham,12,250,ceu,Europe,Champions League,7.113333333,239,0,0,90
UCL,2,2,0,1,0,Daniel Bassi,437444,Forward,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,7.105,66,0,0,91
UCL,4,1,0,3,0,Marcos Llorente,254582,Midfielder,63,Atletico,12,250,ceu,Europe,Champions League,7.105,272,0,0,92
UCL,4,0,0,3,0,Leandro Andrade,443690,Midfielder,2569,Qarabag FK,12,250,ceu,Europe,Champions League,7.1,261,0,0,93
UCL,3,1,1,1,0,Jude Bellingham,379868,Midfielder,52,Real Madrid,12,250,ceu,Europe,Champions League,7.1,190,1,0,94
UCL,3,0,1,2,0,Viktor Gyökeres,362815,Forward,13,Arsenal,12,250,ceu,Europe,Champions League,7.096666667,238,0,0,95
UCL,3,0,0,0,1,Nico O'Reilly,468847,Midfielder,167,Man City,12,250,ceu,Europe,Champions League,7.093333333,266,1,0,96
UCL,4,0,0,2,1,Nicolò Tresoldi,432044,Forward,124,Club Brugge,12,250,ceu,Europe,Champions League,7.09,297,0,0,97
UCL,3,1,0,0,0,Mohammed Kudus,400166,Midfielder,30,Tottenham,12,250,ceu,Europe,Champions League,7.083333333,200,0,0,98
UCL,4,2,1,3,1,Dusan Vlahovic,315369,Forward,87,Juventus,12,250,ceu,Europe,Champions League,7.0825,193,0,0,99
UCL,4,1,0,0,0,Sven Botman,379732,Defender,23,Newcastle,12,250,ceu,Europe,Champions League,7.0825,284,0,0,100
UCL,4,0,0,0,1,Chiquinho,361961,Midfielder,843,Olympiacos,12,250,ceu,Europe,Champions League,7.075,281,0,0,101
UCL,4,0,0,0,0,Aurélien Tchouaméni,353423,Midfielder,52,Real Madrid,12,250,ceu,Europe,Champions League,7.0725,350,1,0,102
UCL,4,0,0,1,0,Ibrahima Konaté,345957,Defender,26,Liverpool,12,250,ceu,Europe,Champions League,7.0725,345,0,0,103
UCL,4,0,1,1,1,Kenan Yildiz,494525,Forward,87,Juventus,12,250,ceu,Europe,Champions League,7.065,328,0,0,104
UCL,4,1,0,0,0,Mamadou Coulibaly,482049,Midfielder,248,Monaco,12,250,ceu,Europe,Champions League,7.0475,307,1,0,105
UCL,2,1,0,1,0,João Neves,465388,Midfielder,304,PSG,12,250,ceu,Europe,Champions League,7.045,82,0,0,106
UCL,3,0,0,0,0,Stefan de Vrij,82399,Defender,75,Inter,12,250,ceu,Europe,Champions League,7.043333333,226,1,0,107
UCL,4,0,0,0,1,Jules Koundé,301019,Defender,65,Barcelona,12,250,ceu,Europe,Champions League,7.04,345,1,0,108
UCL,2,0,0,0,0,Rodri,303139,Midfielder,167,Man City,12,250,ceu,Europe,Champions League,7.04,121,1,0,109
UCL,4,0,0,0,0,Yarek Gasiorowski,504417,Defender,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,7.0375,316,1,0,110
UCL,4,0,0,1,1,Giuliano Simeone,422918,Forward,63,Atletico,12,250,ceu,Europe,Champions League,7.0375,325,0,0,111
UCL,4,1,0,0,0,Jurriën Timber,388650,Defender,13,Arsenal,12,250,ceu,Europe,Champions League,7.0375,278,0,0,112
UCL,4,1,0,1,0,Antoine Griezmann,80241,Forward,63,Atletico,12,250,ceu,Europe,Champions League,7.0225,231,0,0,113
UCL,2,0,0,1,0,Raphael Onyedika,425338,Midfielder,124,Club Brugge,12,250,ceu,Europe,Champions League,7.005,165,1,0,114
UCL,3,0,0,2,0,Yunus Akgün,361709,Forward,294,Galatasaray,12,250,ceu,Europe,Champions League,7,223,0,0,115
UCL,4,0,0,0,1,Arda Güler,415181,Midfielder,52,Real Madrid,12,250,ceu,Europe,Champions League,6.9875,308,0,0,116
UCL,4,0,0,1,1,Geovany Quenda,509068,Midfielder,296,Sporting,12,250,ceu,Europe,Champions League,6.9875,311,1,0,117
UCL,4,0,1,0,1,Nicolas Pépé,239872,Forward,839,Villarreal,12,250,ceu,Europe,Champions League,6.985,360,0,0,118
UCL,4,0,0,1,0,Enzo Barrenechea,456787,Midfielder,299,Benfica,12,250,ceu,Europe,Champions League,6.9825,360,1,0,119
UCL,4,0,0,0,0,Philipp Köhn,383689,Goalkeeper,248,Monaco,12,250,ceu,Europe,Champions League,6.9825,360,0,0,120
UCL,4,0,0,0,0,Davinson Sánchez,322655,Defender,294,Galatasaray,12,250,ceu,Europe,Champions League,6.98,360,0,0,121
UCL,4,1,1,2,1,Jonathan Burkardt,363037,Forward,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.9775,283,1,0,122
UCL,4,2,1,1,1,Mohamed Salah,108226,Forward,26,Liverpool,12,250,ceu,Europe,Champions League,6.97,224,0,0,123
UCL,4,1,0,1,0,Senny Mayulu,513665,Midfielder,304,PSG,12,250,ceu,Europe,Champions League,6.9675,237,0,0,124
UCL,3,0,0,0,0,Éder Militão,337879,Defender,52,Real Madrid,12,250,ceu,Europe,Champions League,6.966666667,270,1,0,125
UCL,4,0,0,0,3,Achraf Hakimi,320834,Defender,304,PSG,12,250,ceu,Europe,Champions League,6.965,322,1,0,126
UCL,4,0,0,0,0,Kady Borges,319707,Midfielder,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.965,301,0,0,127
UCL,4,0,1,0,2,Lukás Provod,383685,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.9625,341,0,0,128
UCL,4,0,0,0,1,Joey Veerman,382556,Midfielder,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.96,360,1,0,129
UCL,2,1,0,0,0,Yuri Berchiche,56057,Defender,53,Athletic Club,12,250,ceu,Europe,Champions League,6.96,112,0,0,130
UCL,3,0,0,0,0,Álvaro Carreras,437583,Defender,52,Real Madrid,12,250,ceu,Europe,Champions League,6.956666667,270,2,0,131
UCL,3,0,1,0,2,Kevin De Bruyne,73084,Midfielder,276,Napoli,12,250,ceu,Europe,Champions League,6.95,191,0,0,132
UCL,3,1,0,0,1,Jamie Gittens,436425,Forward,15,Chelsea,12,250,ceu,Europe,Champions League,6.946666667,165,0,0,133
UCL,3,0,0,0,1,Éderson,362556,Midfielder,300,Atalanta,12,250,ceu,Europe,Champions League,6.946666667,241,1,0,134
UCL,3,1,0,0,1,Serge Gnabry,119501,Forward,37,Bayern,12,250,ceu,Europe,Champions League,6.94,181,0,0,135
UCL,2,0,0,0,0,Jakub Markovic,383684,Goalkeeper,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.935,180,0,0,136
UCL,4,0,0,0,0,David Luiz,27586,Defender,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.93,273,0,0,137
UCL,3,0,0,0,0,Mohammed Salisu,362357,Defender,248,Monaco,12,250,ceu,Europe,Champions League,6.923333333,263,1,0,138
UCL,4,0,0,0,1,Nathaniel Brown,445354,Defender,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.92,341,1,0,139
UCL,4,0,0,0,0,Daniel Podence,300513,Forward,843,Olympiacos,12,250,ceu,Europe,Champions League,6.92,342,1,0,140
UCL,4,0,0,0,0,Dayot Upamecano,327721,Defender,37,Bayern,12,250,ceu,Europe,Champions League,6.9175,334,0,0,141
UCL,4,0,0,0,0,Bruno Guimarães,338780,Midfielder,23,Newcastle,12,250,ceu,Europe,Champions League,6.91,319,0,0,142
UCL,3,1,0,0,0,Raúl Asencio,534899,Defender,52,Real Madrid,12,250,ceu,Europe,Champions League,6.91,195,0,0,143
UCL,4,4,1,0,0,Lee Kang-In,367780,Midfielder,304,PSG,12,250,ceu,Europe,Champions League,6.9075,137,0,0,144
UCL,4,1,0,0,0,Rúben Dias,313171,Defender,167,Man City,12,250,ceu,Europe,Champions League,6.9075,281,1,0,145
UCL,4,1,1,2,0,Dennis Man,329769,Forward,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.9,231,0,0,146
UCL,3,1,0,0,0,Franco Mastantuono,514810,Midfielder,52,Real Madrid,12,250,ceu,Europe,Champions League,6.893333333,139,0,0,147
UCL,4,1,0,2,0,Youssoupha Mbodji,581579,Defender,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.8925,269,2,0,148
UCL,4,0,1,1,1,Camilo Durán,496971,Forward,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.89,296,0,0,149
UCL,3,0,0,0,1,Khéphren Thuram,366379,Midfielder,87,Juventus,12,250,ceu,Europe,Champions League,6.89,224,1,0,150
UCL,3,1,0,1,0,Ansu Fati,382234,Forward,248,Monaco,12,250,ceu,Europe,Champions League,6.883333333,161,0,0,151
UCL,4,0,0,0,1,Maghnes Akliouche,426648,Midfielder,248,Monaco,12,250,ceu,Europe,Champions League,6.8825,343,0,0,152
UCL,3,1,0,0,0,Ryan Flamingo,444737,Defender,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.873333333,204,0,0,153
UCL,3,0,0,0,0,Abdülkerim Bardakci,108073,Defender,294,Galatasaray,12,250,ceu,Europe,Champions League,6.87,270,1,0,154
UCL,2,0,0,0,1,Cristian Romero,323663,Defender,30,Tottenham,12,250,ceu,Europe,Champions League,6.87,163,0,0,155
UCL,4,0,0,0,0,Manuel Neuer,13754,Goalkeeper,37,Bayern,12,250,ceu,Europe,Champions League,6.87,360,1,0,156
UCL,2,0,0,0,0,Rodinei,121184,Defender,843,Olympiacos,12,250,ceu,Europe,Champions League,6.87,151,0,0,157
UCL,4,4,0,2,0,Alisson Santos,557549,Forward,296,Sporting,12,250,ceu,Europe,Champions League,6.8675,70,0,0,158
UCL,4,0,0,0,0,Anan Khalaili,444136,Forward,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.8675,343,0,0,159
UCL,4,1,0,1,0,Joelinton,201755,Midfielder,23,Newcastle,12,250,ceu,Europe,Champions League,6.8675,238,2,0,160
UCL,4,2,1,0,1,Xavi Simons,399772,Midfielder,30,Tottenham,12,250,ceu,Europe,Champions League,6.8675,200,1,0,161
UCL,4,0,0,0,1,Mario Lemina,123481,Midfielder,294,Galatasaray,12,250,ceu,Europe,Champions League,6.865,296,1,0,162
UCL,4,1,0,0,2,Guus Til,322148,Midfielder,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.8625,277,1,0,163
