tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,name,playerId,positionText,teamId,teamName,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,ranking
UCL,3,1,0,0,0,Tomás Araújo,426502,Defender,299,Benfica,12,250,ceu,Europe,Champions League,6.556666667,197,1,0,326
UCL,2,1,0,0,0,Ethan Nwaneri,456771,Midfielder,13,Arsenal,12,250,ceu,Europe,Champions League,6.555,82,1,0,327
UCL,4,0,0,0,0,Joel Ordóñez,446053,Defender,124,Club Brugge,12,250,ceu,Europe,Champions League,6.5525,350,0,0,328
UCL,4,0,0,0,0,Gonçalo Inácio,395992,Defender,296,Sporting,12,250,ceu,Europe,Champions League,6.5475,360,0,0,329
UCL,3,1,0,1,0,Timothy Weah,353991,Forward,249,Marseille,12,250,ceu,Europe,Champions League,6.546666667,190,0,0,330
UCL,2,0,0,0,0,Thomas Delaney,73744,Midfielder,10,Copenhagen,12,250,ceu,Europe,Champions League,6.545,133,1,0,331
UCL,3,1,0,0,1,Arthur Vermeeren,445430,Midfielder,249,Marseille,12,250,ceu,Europe,Champions League,6.543333333,151,0,0,332
UCL,4,1,0,0,0,Frenkie de Jong,279423,Midfielder,65,Barcelona,12,250,ceu,Europe,Champions League,6.5425,301,2,0,333
UCL,4,0,0,0,0,Aleksandar Stankovic,459075,Midfielder,124,Club Brugge,12,250,ceu,Europe,Champions League,6.5375,360,0,0,334
UCL,3,1,0,0,0,Domingos Quina,331582,Midfielder,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.536666667,177,0,0,335
UCL,3,0,0,0,0,Marc Cucurella,363496,Defender,15,Chelsea,12,250,ceu,Europe,Champions League,6.533333333,270,0,0,336
UCL,3,1,0,0,0,Matheus Nunes,394933,Midfielder,167,Man City,12,250,ceu,Europe,Champions League,6.53,197,0,0,337
UCL,2,1,0,0,0,Youssoupha Sanyang,569289,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.53,76,0,0,338
UCL,2,2,0,0,0,Josh Acheampong,518604,Defender,15,Chelsea,12,250,ceu,Europe,Champions League,6.53,50,0,0,339
UCL,4,2,0,0,2,Jobe Bellingham,422365,Midfielder,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.5275,201,0,0,340
UCL,4,0,0,0,0,Panagiotis Retsos,302402,Defender,843,Olympiacos,12,250,ceu,Europe,Champions League,6.525,356,0,0,341
UCL,4,3,0,0,0,Petar Sucic,439534,Midfielder,75,Inter,12,250,ceu,Europe,Champions League,6.525,151,0,0,342
UCL,3,1,0,0,1,Alejandro Balde,422938,Defender,65,Barcelona,12,250,ceu,Europe,Champions League,6.52,183,1,0,343
UCL,4,4,0,0,1,Ange-Yoan Bonny,447489,Forward,75,Inter,12,250,ceu,Europe,Champions League,6.52,103,0,0,344
UCL,4,2,0,0,0,Kevin Danso,330816,Defender,30,Tottenham,12,250,ceu,Europe,Champions League,6.52,198,0,0,345
UCL,3,3,0,2,0,Gonçalo Ramos,395802,Forward,304,PSG,12,250,ceu,Europe,Champions League,6.516666667,74,0,0,346
UCL,4,0,0,0,0,Kevin Medina,402679,Defender,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.515,360,1,0,347
UCL,4,0,0,0,0,Kyriani Sabbe,459256,Defender,124,Club Brugge,12,250,ceu,Europe,Champions League,6.515,314,0,0,348
UCL,4,2,0,0,0,Koke,80764,Midfielder,63,Atletico,12,250,ceu,Europe,Champions League,6.5125,197,0,0,349
UCL,4,0,0,0,0,Francisco Ortega,349263,Defender,843,Olympiacos,12,250,ceu,Europe,Champions League,6.51,323,0,0,350
UCL,4,0,0,2,0,Ramy Bensebaini,288892,Defender,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.4975,332,1,0,351
UCL,3,1,0,0,0,Jajá,397494,Forward,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.496666667,148,0,0,352
UCL,2,0,0,0,0,Oihan Sancet,381510,Midfielder,53,Athletic Club,12,250,ceu,Europe,Champions League,6.495,149,0,0,353
UCL,4,1,0,0,0,Eric García,368091,Defender,65,Barcelona,12,250,ceu,Europe,Champions League,6.49,275,0,0,354
UCL,3,1,0,0,0,Davide Frattesi,331425,Midfielder,75,Inter,12,250,ceu,Europe,Champions League,6.49,174,0,0,355
UCL,3,1,0,0,0,Miguel Gutiérrez,395788,Defender,276,Napoli,12,250,ceu,Europe,Champions League,6.49,204,1,0,356
UCL,3,0,0,0,0,Wojciech Szczesny,73379,Goalkeeper,65,Barcelona,12,250,ceu,Europe,Champions League,6.49,270,0,0,357
UCL,4,0,0,0,1,Pierre Kalulu,391836,Defender,87,Juventus,12,250,ceu,Europe,Champions League,6.4875,360,0,0,358
UCL,4,0,0,1,0,Jordan Larsson,228689,Forward,10,Copenhagen,12,250,ceu,Europe,Champions League,6.485,290,0,0,359
UCL,2,0,0,0,0,Dávid Hancko,362779,Defender,63,Atletico,12,250,ceu,Europe,Champions League,6.475,180,0,0,360
UCL,4,0,0,0,0,Brandon Mechele,129832,Defender,124,Club Brugge,12,250,ceu,Europe,Champions League,6.4675,360,0,0,361
UCL,4,2,0,0,0,Mathias Rasmussen,321073,Midfielder,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.465,190,0,0,362
UCL,2,2,0,0,1,William Osula,416209,Forward,23,Newcastle,12,250,ceu,Europe,Champions League,6.465,22,0,0,363
UCL,2,1,0,0,0,Ousmane Diomande,443663,Defender,296,Sporting,12,250,ceu,Europe,Champions League,6.46,100,0,0,364
UCL,4,1,0,0,0,Vasil Kusej,476762,Forward,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.4575,240,0,0,365
UCL,2,2,0,0,1,Gonzalo García,498798,Forward,52,Real Madrid,12,250,ceu,Europe,Champions League,6.455,11,0,0,366
UCL,2,2,0,0,1,Ilias Akhomach,428500,Forward,839,Villarreal,12,250,ceu,Europe,Champions League,6.455,30,1,0,367
UCL,4,0,0,0,0,Ivan Sunjic,363683,Midfielder,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.455,360,1,0,368
UCL,2,1,0,0,0,Jacob Ramsey,369813,Midfielder,23,Newcastle,12,250,ceu,Europe,Champions League,6.455,70,0,0,369
UCL,3,2,0,1,0,Edmilson,530652,Forward,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.453333333,116,0,0,370
UCL,4,2,0,0,0,Kassoum Ouattara,467072,Defender,248,Monaco,12,250,ceu,Europe,Champions League,6.4525,240,1,0,371
UCL,3,0,0,0,0,Emerson,101955,Defender,249,Marseille,12,250,ceu,Europe,Champions League,6.45,215,0,1,372
UCL,4,0,0,1,0,Kevin Mac Allister,312686,Defender,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.4475,337,2,0,373
UCL,4,1,0,0,0,Pierre-Emile Højbjerg,101859,Midfielder,249,Marseille,12,250,ceu,Europe,Champions League,6.4475,298,1,0,374
UCL,4,0,0,0,0,Luís Mata,354147,Defender,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.445,350,0,0,375
UCL,4,1,0,0,0,Vinícius Júnior,337782,Forward,52,Real Madrid,12,250,ceu,Europe,Champions League,6.4425,271,1,0,376
UCL,3,2,0,1,0,Eduardo Camavinga,369109,Midfielder,52,Real Madrid,12,250,ceu,Europe,Champions League,6.44,95,0,0,377
UCL,4,0,0,1,0,Waldemar Anton,296768,Defender,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.44,360,1,0,378
UCL,4,1,0,0,0,Warren Zaïre-Emery,444679,Midfielder,304,PSG,12,250,ceu,Europe,Champions League,6.44,291,0,0,379
UCL,4,1,0,0,0,Matt O'Riley,342889,Midfielder,249,Marseille,12,250,ceu,Europe,Champions League,6.4375,263,1,0,380
UCL,3,2,0,0,0,Dani Olmo,261212,Midfielder,65,Barcelona,12,250,ceu,Europe,Champions League,6.436666667,112,1,0,381
UCL,4,1,0,1,0,Robert Navarro,400237,Midfielder,53,Athletic Club,12,250,ceu,Europe,Champions League,6.4325,245,0,0,382
UCL,4,0,0,0,0,Arthur Theate,399961,Defender,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.43,360,0,0,383
UCL,4,0,0,0,0,Elvin Cafarquliyev,402680,Defender,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.43,332,0,0,384
UCL,3,0,0,0,1,Fredrik Bjørkan,320971,Defender,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.423333333,257,1,0,385
UCL,4,0,0,1,0,Folarin Balogun,384065,Forward,248,Monaco,12,250,ceu,Europe,Champions League,6.42,318,0,0,386
UCL,4,2,0,0,1,Fotis Ioannidis,418176,Forward,296,Sporting,12,250,ceu,Europe,Champions League,6.42,194,0,0,387
UCL,4,4,0,1,0,Andreas Helmersen,261339,Forward,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.4175,64,0,0,388
UCL,4,0,0,1,0,Renato Veiga,434077,Midfielder,839,Villarreal,12,250,ceu,Europe,Champions League,6.415,360,2,0,389
UCL,3,0,0,0,0,Juan Foyth,335107,Defender,839,Villarreal,12,250,ceu,Europe,Champions League,6.41,270,0,0,390
UCL,4,3,0,0,0,Manuel Akanji,297390,Defender,75,Inter,12,250,ceu,Europe,Champions League,6.41,167,0,0,391
UCL,3,1,0,0,1,Mario Götze,80382,Midfielder,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.403333333,171,0,0,392
UCL,4,1,0,0,0,Marcos López,371042,Defender,10,Copenhagen,12,250,ceu,Europe,Champions League,6.4025,297,2,0,393
UCL,2,0,0,0,0,Pedro Neto,337916,Forward,15,Chelsea,12,250,ceu,Europe,Champions League,6.4,158,0,0,394
UCL,4,0,0,1,0,Ayoub El Kaabi,346110,Forward,843,Olympiacos,12,250,ceu,Europe,Champions League,6.4,341,0,0,395
UCL,2,2,0,0,0,Mathías Olivera,347178,Defender,276,Napoli,12,250,ceu,Europe,Champions League,6.395,73,0,0,396
UCL,4,1,0,1,0,Promise David,532188,Forward,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.3925,205,0,0,397
UCL,4,0,0,0,0,Fredrik Sjøvold,438195,Defender,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.39,360,0,0,398
UCL,2,2,0,0,0,Lucas Hernández,139186,Defender,304,PSG,12,250,ceu,Europe,Champions League,6.39,70,0,0,399
UCL,3,1,0,0,0,Sergiño Dest,379205,Defender,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.39,186,0,0,400
UCL,4,1,0,0,0,Roland Sallai,243889,Forward,294,Galatasaray,12,250,ceu,Europe,Champions League,6.3875,288,0,0,401
UCL,2,0,0,0,0,William Clem,458988,Midfielder,10,Copenhagen,12,250,ceu,Europe,Champions League,6.385,171,0,0,402
UCL,4,1,0,0,0,Richarlison,317804,Forward,30,Tottenham,12,250,ceu,Europe,Champions League,6.3825,255,2,0,403
UCL,4,1,0,0,0,Nikola Krstovic,404252,Forward,300,Atalanta,12,250,ceu,Europe,Champions League,6.38,280,0,0,404
UCL,4,0,0,0,0,Ivan Perisic,70524,Forward,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.38,315,1,0,405
UCL,4,1,0,0,0,Amar Dedic,418203,Defender,299,Benfica,12,250,ceu,Europe,Champions League,6.375,264,0,0,406
UCL,4,2,0,0,0,Djed Spence,362219,Defender,30,Tottenham,12,250,ceu,Europe,Champions League,6.375,179,0,0,407
UCL,3,2,0,0,0,Jorthy Mokio,517929,Defender,130,Ajax,12,250,ceu,Europe,Champions League,6.373333333,212,1,0,408
UCL,2,2,0,0,0,Munashe Garan'anga,474641,Defender,10,Copenhagen,12,250,ceu,Europe,Champions League,6.37,34,0,0,409
UCL,4,0,0,0,0,Andrea Cambiaso,423440,Defender,87,Juventus,12,250,ceu,Europe,Champions League,6.3675,347,2,0,410
UCL,4,3,0,0,0,Christos Mouzakitis,533922,Midfielder,843,Olympiacos,12,250,ceu,Europe,Champions League,6.3675,184,0,0,411
UCL,3,0,0,0,0,João Simões,540227,Midfielder,296,Sporting,12,250,ceu,Europe,Champions League,6.366666667,224,0,0,412
UCL,3,1,0,0,1,Takumi Minamino,262838,Midfielder,248,Monaco,12,250,ceu,Europe,Champions League,6.366666667,174,0,0,413
UCL,4,1,0,0,1,Maximilian Beier,387125,Forward,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.365,228,1,0,414
UCL,2,2,0,0,0,Thiago Almada,361732,Midfielder,63,Atletico,12,250,ceu,Europe,Champions League,6.365,46,0,0,415
UCL,3,0,0,0,1,Leonardo Spinazzola,92329,Defender,276,Napoli,12,250,ceu,Europe,Champions League,6.363333333,237,1,0,416
UCL,3,0,0,0,0,Sam Beukema,422739,Defender,276,Napoli,12,250,ceu,Europe,Champions League,6.363333333,237,0,0,417
UCL,4,1,0,0,0,Tomás Chory,339647,Forward,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.36,261,0,0,418
UCL,3,0,0,0,0,Ritsu Doan,343435,Midfielder,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.36,222,1,0,419
UCL,3,1,0,0,0,Bjorn Meijer,415775,Defender,124,Club Brugge,12,250,ceu,Europe,Champions League,6.353333333,153,0,0,420
UCL,4,0,0,0,0,Jan Oblak,76662,Goalkeeper,63,Atletico,12,250,ceu,Europe,Champions League,6.3525,360,0,0,421
UCL,4,0,0,0,0,Aitor Paredes,402663,Defender,53,Athletic Club,12,250,ceu,Europe,Champions League,6.35,360,2,0,422
UCL,3,1,0,0,1,Junnosuke Suzuki,562979,Defender,10,Copenhagen,12,250,ceu,Europe,Champions League,6.35,225,1,0,423
UCL,4,2,0,0,0,Marc Casadó,454343,Midfielder,65,Barcelona,12,250,ceu,Europe,Champions League,6.35,167,2,0,424
UCL,4,1,0,0,0,Erkin Tapalov,424172,Defender,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.3475,226,0,0,425
UCL,4,0,0,0,0,Jorginho,530684,Forward,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.3475,321,2,0,426
UCL,2,0,0,0,0,Alisson Becker,114147,Goalkeeper,26,Liverpool,12,250,ceu,Europe,Champions League,6.345,146,0,0,427
UCL,4,2,0,0,0,Sergi Cardona,448209,Defender,839,Villarreal,12,250,ceu,Europe,Champions League,6.345,197,0,0,428
UCL,3,2,0,0,1,Nariman Akhundzada,443691,Forward,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.343333333,108,1,0,429
UCL,4,1,0,0,0,Ernest Poku,422737,Forward,36,Leverkusen,12,250,ceu,Europe,Champions League,6.3425,248,0,0,430
UCL,4,0,0,0,0,Frank Anguissa,349561,Midfielder,276,Napoli,12,250,ceu,Europe,Champions League,6.34,341,0,0,431
UCL,3,0,0,0,0,Dani Vivian,357839,Defender,53,Athletic Club,12,250,ceu,Europe,Champions League,6.34,226,0,0,432
UCL,4,3,0,0,0,Ibrahim Maza,477985,Forward,36,Leverkusen,12,250,ceu,Europe,Champions League,6.3375,184,1,0,433
UCL,3,2,0,0,2,Andrey Santos,451236,Midfielder,15,Chelsea,12,250,ceu,Europe,Champions League,6.336666667,113,2,0,434
UCL,2,1,0,0,0,Fabian Schär,82726,Defender,23,Newcastle,12,250,ceu,Europe,Champions League,6.335,70,0,0,435
UCL,3,2,0,0,0,Ben White,322036,Defender,13,Arsenal,12,250,ceu,Europe,Champions League,6.333333333,82,0,0,436
UCL,3,3,0,1,0,Fábio Silva,380655,Forward,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.333333333,39,0,0,437
UCL,4,4,0,0,0,Marc Giger,551801,Forward,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.3325,113,1,0,438
UCL,4,0,0,0,0,Youssoufa Moukoko,406701,Forward,10,Copenhagen,12,250,ceu,Europe,Champions League,6.33,277,0,0,439
UCL,3,1,0,0,0,David Doudera,476672,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.33,159,1,0,440
UCL,4,1,0,0,0,Alejandro Rego,560362,Midfielder,53,Athletic Club,12,250,ceu,Europe,Champions League,6.325,244,0,0,441
UCL,4,0,0,0,0,Valeri Gromyko,376895,Midfielder,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.325,305,1,0,442
UCL,3,1,0,0,0,Trevoh Chalobah,353292,Defender,15,Chelsea,12,250,ceu,Europe,Champions League,6.323333333,225,0,0,443
UCL,4,0,0,0,0,Gregor Kobel,336028,Goalkeeper,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.3225,360,0,0,444
UCL,4,1,0,1,0,Sondre Fet,321062,Midfielder,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.3225,248,0,0,445
UCL,3,3,0,0,1,Hidemasa Morita,409279,Midfielder,296,Sporting,12,250,ceu,Europe,Champions League,6.316666667,49,0,0,446
UCL,3,0,0,0,0,Rui Silva,141833,Goalkeeper,296,Sporting,12,250,ceu,Europe,Champions League,6.313333333,270,0,0,447
UCL,2,2,0,0,0,Pape Cabral,584953,Midfielder,248,Monaco,12,250,ceu,Europe,Champions League,6.31,34,0,0,448
UCL,4,0,0,0,0,Edmond Tapsoba,369446,Defender,36,Leverkusen,12,250,ceu,Europe,Champions League,6.3075,360,3,0,449
UCL,4,1,0,1,0,Christian Kofane,550465,Forward,36,Leverkusen,12,250,ceu,Europe,Champions League,6.3075,191,0,0,450
UCL,3,2,0,0,0,Andreas Schjelderup,424588,Forward,299,Benfica,12,250,ceu,Europe,Champions League,6.303333333,104,0,0,451
UCL,4,0,0,0,0,Dastan Satpaev,556176,Forward,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.3025,350,2,0,452
UCL,4,0,0,0,0,Robin Koch,276205,Defender,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.3025,350,0,0,453
UCL,4,4,0,0,1,David Neres,326505,Forward,276,Napoli,12,250,ceu,Europe,Champions League,6.3,81,0,0,454
UCL,2,2,0,0,1,Roony Bardghji,435529,Forward,65,Barcelona,12,250,ceu,Europe,Champions League,6.3,23,0,0,455
UCL,2,2,0,1,0,Viktor Dadason,584180,Forward,10,Copenhagen,12,250,ceu,Europe,Champions League,6.3,61,0,0,456
UCL,3,2,0,0,0,Robert Lewandowski,29400,Forward,65,Barcelona,12,250,ceu,Europe,Champions League,6.296666667,120,0,0,457
UCL,4,0,0,0,0,Adem Zorgane,422197,Midfielder,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.295,354,0,0,458
UCL,4,0,0,0,0,Mateusz Kochalski,499524,Goalkeeper,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.2925,360,0,0,459
UCL,2,2,0,0,0,Edon Zhegrova,363181,Midfielder,87,Juventus,12,250,ceu,Europe,Champions League,6.29,21,0,0,460
UCL,3,2,0,0,0,Nahuel Molina,303728,Defender,63,Atletico,12,250,ceu,Europe,Champions League,6.29,135,1,0,461
UCL,4,1,0,0,0,Farès Chaïbi,444725,Midfielder,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.2875,295,0,0,462
UCL,4,1,0,0,0,Michal Sadílek,361838,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.2875,255,0,0,463
UCL,4,4,0,0,0,Toral Bayramov,389344,Defender,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.2875,77,1,0,464
UCL,4,2,0,1,0,Brennan Johnson,379688,Forward,30,Tottenham,12,250,ceu,Europe,Champions League,6.2875,151,0,1,465
UCL,4,0,0,0,0,Unai Simón,332823,Goalkeeper,53,Athletic Club,12,250,ceu,Europe,Champions League,6.285,360,0,0,466
UCL,4,1,0,0,0,Anass Salah-Eddine,437387,Defender,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.28,286,0,0,467
UCL,3,0,0,0,0,Tomás Vlcek,365943,Defender,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.28,248,0,0,468
UCL,2,1,0,0,0,Loïs Openda,363618,Forward,87,Juventus,12,250,ceu,Europe,Champions League,6.28,85,0,0,469
UCL,3,1,0,0,0,Malik Tillman,397465,Midfielder,36,Leverkusen,12,250,ceu,Europe,Champions League,6.276666667,164,1,0,470
UCL,2,0,0,0,0,David Moses,551510,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.275,142,0,0,471
UCL,3,2,0,0,0,Christian Nørgaard,101856,Midfielder,13,Arsenal,12,250,ceu,Europe,Champions League,6.273333333,108,1,0,472
UCL,3,3,0,1,0,Mamadou Diakhon,482831,Forward,124,Club Brugge,12,250,ceu,Europe,Champions League,6.273333333,51,1,0,473
UCL,2,2,0,0,0,Federico Chiesa,322971,Forward,26,Liverpool,12,250,ceu,Europe,Champions League,6.27,47,0,0,474
UCL,4,1,0,0,0,Oscar Gloukh,439420,Midfielder,130,Ajax,12,250,ceu,Europe,Champions League,6.2675,217,0,0,475
UCL,2,2,0,0,0,Lewis Hall,430294,Defender,23,Newcastle,12,250,ceu,Europe,Champions League,6.265,42,0,0,476
UCL,4,0,0,1,0,Georges Mikautadze,389020,Forward,839,Villarreal,12,250,ceu,Europe,Champions League,6.265,288,0,0,477
UCL,4,0,0,0,0,Lucas Chevalier,398299,Goalkeeper,304,PSG,12,250,ceu,Europe,Champions League,6.2625,360,0,0,478
UCL,2,2,0,0,0,Kamaldeen Sulemana,422135,Forward,300,Atalanta,12,250,ceu,Europe,Champions League,6.26,57,0,0,479
UCL,3,3,0,0,0,Íñigo Ruíz de Galarreta,106586,Midfielder,53,Athletic Club,12,250,ceu,Europe,Champions League,6.25,80,0,0,480
UCL,3,3,0,0,0,Tani Oluwaseyi,445292,Forward,839,Villarreal,12,250,ceu,Europe,Champions League,6.25,84,0,0,481
UCL,3,1,0,0,0,Mikel Vesga,261516,Midfielder,53,Athletic Club,12,250,ceu,Europe,Champions League,6.246666667,180,0,0,482
UCL,4,0,0,0,0,Sondre Auklend,395378,Midfielder,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.245,334,2,0,483
UCL,3,3,0,0,0,Leon Goretzka,115519,Midfielder,37,Bayern,12,250,ceu,Europe,Champions League,6.243333333,49,0,0,484
UCL,4,0,0,0,0,Kjell Scherpen,361867,Goalkeeper,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.2425,360,0,0,485
UCL,4,0,0,0,0,Mark Flekken,115131,Goalkeeper,36,Leverkusen,12,250,ceu,Europe,Champions League,6.2425,360,0,0,486
UCL,3,1,0,0,0,Illia Zabarnyi,399826,Defender,304,PSG,12,250,ceu,Europe,Champions League,6.24,143,1,1,487
