tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,name,playerId,positionText,teamId,teamName,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,ranking
UCL,2,2,0,0,0,Quentin Ndjantou,560493,Forward,304,PSG,12,250,ceu,Europe,Champions League,6.24,24,0,0,488
UCL,3,3,0,0,0,Franjo Ivanovic,499993,Forward,299,Benfica,12,250,ceu,Europe,Champions League,6.236666667,60,0,0,489
UCL,3,3,0,0,0,Nico Serrano,423109,Forward,53,Athletic Club,12,250,ceu,Europe,Champions League,6.236666667,57,0,0,490
UCL,4,0,0,0,0,Fredrik Aursnes,303544,Midfielder,299,Benfica,12,250,ceu,Europe,Champions League,6.235,339,1,0,491
UCL,3,1,0,0,0,Giorgi Mamardashvili,401633,Goalkeeper,26,Liverpool,12,250,ceu,Europe,Champions League,6.233333333,214,0,0,492
UCL,3,1,0,0,0,Nico Schlotterbeck,371275,Defender,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.23,200,0,0,493
UCL,3,0,0,0,0,Michele Di Gregorio,319696,Goalkeeper,87,Juventus,12,250,ceu,Europe,Champions League,6.23,270,0,0,494
UCL,2,2,0,0,0,Esmir Bajraktarevic,445302,Forward,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.225,39,0,0,495
UCL,3,1,0,0,0,Isak Hien,454908,Defender,300,Atalanta,12,250,ceu,Europe,Champions League,6.223333333,215,0,0,496
UCL,4,3,0,0,0,Viktor Claesson,99972,Midfielder,10,Copenhagen,12,250,ceu,Europe,Champions League,6.2225,174,0,0,497
UCL,3,0,0,0,0,Luiz Júnior,400826,Goalkeeper,839,Villarreal,12,250,ceu,Europe,Champions League,6.22,270,0,0,498
UCL,3,0,0,0,0,Lorenzo Bernasconi,480033,Defender,300,Atalanta,12,250,ceu,Europe,Champions League,6.216666667,226,1,0,499
UCL,3,2,0,0,0,Alexander Sørloth,302497,Forward,63,Atletico,12,250,ceu,Europe,Champions League,6.216666667,129,0,0,500
UCL,3,1,0,0,0,Arthur,437724,Defender,36,Leverkusen,12,250,ceu,Europe,Champions League,6.216666667,228,0,0,501
UCL,4,0,0,0,0,Matteo Politano,122683,Forward,276,Napoli,12,250,ceu,Europe,Champions League,6.215,262,1,0,502
UCL,3,1,0,0,0,Nico González,345322,Forward,63,Atletico,12,250,ceu,Europe,Champions League,6.213333333,156,0,0,503
UCL,3,1,0,0,0,Reece James,361330,Defender,15,Chelsea,12,250,ceu,Europe,Champions League,6.21,167,1,0,504
UCL,4,1,0,0,0,Santi Comesaña,362735,Midfielder,839,Villarreal,12,250,ceu,Europe,Champions League,6.2075,267,1,0,505
UCL,2,2,0,0,0,Marco Brescianini,367260,Midfielder,300,Atalanta,12,250,ceu,Europe,Champions League,6.205,18,0,0,506
UCL,2,1,0,0,0,Thomas Partey,238940,Midfielder,839,Villarreal,12,250,ceu,Europe,Champions League,6.205,102,0,0,507
UCL,2,2,0,0,0,Filip Kostic,105995,Midfielder,87,Juventus,12,250,ceu,Europe,Champions League,6.2,20,0,0,508
UCL,2,2,0,0,0,Gianluca Prestianni,438274,Forward,299,Benfica,12,250,ceu,Europe,Champions League,6.2,41,0,0,509
UCL,3,3,0,0,0,Noa Lang,354283,Forward,276,Napoli,12,250,ceu,Europe,Champions League,6.2,70,0,0,510
UCL,2,1,0,0,0,Oliver Edvardsen,383616,Forward,130,Ajax,12,250,ceu,Europe,Champions League,6.2,135,0,0,511
UCL,3,3,0,0,0,Giorgi Zaria,322883,Midfielder,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.196666667,53,0,0,512
UCL,2,2,0,0,0,Kian Fitz-Jim,415781,Midfielder,130,Ajax,12,250,ceu,Europe,Champions League,6.195,25,0,0,513
UCL,4,0,0,0,0,Bahlul Mustafazada,383100,Defender,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.195,360,0,0,514
UCL,4,0,0,0,0,Teun Koopmeiners,343308,Midfielder,87,Juventus,12,250,ceu,Europe,Champions League,6.195,279,0,0,515
UCL,3,0,0,0,0,Jeremie Frimpong,392644,Defender,26,Liverpool,12,250,ceu,Europe,Champions League,6.193333333,139,0,0,516
UCL,2,1,0,0,0,Cisse Sandra,420300,Midfielder,124,Club Brugge,12,250,ceu,Europe,Champions League,6.19,112,0,0,517
UCL,3,2,0,0,0,Jostein Gundersen,320735,Defender,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.19,105,0,1,518
UCL,4,0,0,0,0,Marten de Roon,85070,Midfielder,300,Atalanta,12,250,ceu,Europe,Champions League,6.19,316,2,0,519
UCL,3,3,0,0,0,Villads Nielsen,521876,Defender,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.19,30,0,0,520
UCL,4,2,0,0,0,Jean-Mattéo Bahoya,444748,Forward,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.18,161,0,0,521
UCL,4,3,0,0,0,Amir Murillo,280972,Defender,249,Marseille,12,250,ceu,Europe,Champions League,6.18,155,0,0,522
UCL,3,0,0,0,0,Bruno Felipe,425315,Forward,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.18,205,0,1,523
UCL,4,2,0,0,0,Kostas Pileas,383307,Defender,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.18,219,0,0,524
UCL,3,3,0,0,0,Louis Patris,400512,Defender,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.176666667,33,0,0,525
UCL,3,2,0,0,0,Raúl Moro,396490,Forward,130,Ajax,12,250,ceu,Europe,Champions League,6.176666667,110,0,0,526
UCL,3,0,0,0,0,Tosin Adarabioyo,136464,Defender,15,Chelsea,12,250,ceu,Europe,Champions League,6.176666667,226,1,0,527
UCL,2,2,0,0,0,Matheus Reis,283978,Defender,296,Sporting,12,250,ceu,Europe,Champions League,6.175,25,0,0,528
UCL,4,1,0,0,1,Elias Achouri,421895,Midfielder,10,Copenhagen,12,250,ceu,Europe,Champions League,6.17,257,0,0,529
UCL,3,0,0,0,0,Owen Wijndal,328550,Defender,130,Ajax,12,250,ceu,Europe,Champions League,6.17,191,0,0,530
UCL,4,2,0,0,0,Alfonso Pedraza,276489,Defender,839,Villarreal,12,250,ceu,Europe,Champions League,6.1675,165,1,0,531
UCL,3,2,0,0,0,Leandro Barreiro,363038,Midfielder,299,Benfica,12,250,ceu,Europe,Champions League,6.166666667,93,0,0,532
UCL,3,2,0,0,0,Milos Kerkez,424273,Defender,26,Liverpool,12,250,ceu,Europe,Champions League,6.166666667,96,0,0,533
UCL,4,3,0,0,0,Eliesse Ben Seghir,444598,Midfielder,36,Leverkusen,12,250,ceu,Europe,Champions League,6.165,112,0,0,534
UCL,3,1,0,0,0,Ayoze Pérez,135366,Forward,839,Villarreal,12,250,ceu,Europe,Champions League,6.163333333,156,0,0,535
UCL,3,2,0,0,0,Álex Baena,395242,Midfielder,63,Atletico,12,250,ceu,Europe,Champions League,6.16,90,0,0,536
UCL,3,3,0,0,0,Paul Wanner,430703,Midfielder,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.16,41,0,0,537
UCL,3,0,0,0,0,Lucas Bergvall,505295,Midfielder,30,Tottenham,12,250,ceu,Europe,Champions League,6.156666667,210,0,0,538
UCL,4,3,0,0,0,Alberto Moleiro,448211,Midfielder,839,Villarreal,12,250,ceu,Europe,Champions League,6.1525,114,1,0,539
UCL,3,3,0,0,0,Angel Gomes,338497,Midfielder,249,Marseille,12,250,ceu,Europe,Champions League,6.15,62,0,0,540
UCL,2,2,0,0,0,Joe Willock,342563,Midfielder,23,Newcastle,12,250,ceu,Europe,Champions League,6.15,29,0,0,541
UCL,3,2,0,0,0,Juan Jesus,84603,Defender,276,Napoli,12,250,ceu,Europe,Champions League,6.146666667,158,0,0,542
UCL,4,3,0,0,0,Min-Jae Kim,370912,Defender,37,Bayern,12,250,ceu,Europe,Champions League,6.145,153,1,0,543
UCL,2,2,0,0,0,George Ilenikhena,470978,Forward,248,Monaco,12,250,ceu,Europe,Champions League,6.145,34,0,0,544
UCL,2,1,0,0,0,Trent Alexander-Arnold,318871,Defender,52,Real Madrid,12,250,ceu,Europe,Champions League,6.145,14,0,0,545
UCL,3,1,0,0,0,Armando Obispo,345333,Defender,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,6.143333333,157,0,0,546
UCL,4,2,0,0,0,Jonathan David,383855,Forward,87,Juventus,12,250,ceu,Europe,Champions League,6.1425,165,0,0,547
UCL,4,4,0,0,1,Ricardinho,416884,Forward,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.1425,39,0,0,548
UCL,4,3,0,0,0,Mika Biereth,430909,Forward,248,Monaco,12,250,ceu,Europe,Champions League,6.14,95,0,0,549
UCL,2,0,0,0,0,Sherkhan Kalmurza,569452,Goalkeeper,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.14,180,0,0,550
UCL,3,0,0,0,0,Fedde Leysen,428122,Defender,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.136666667,270,0,0,551
UCL,2,1,0,0,0,Ulisses Garcia,149348,Defender,249,Marseille,12,250,ceu,Europe,Champions League,6.135,113,0,0,552
UCL,4,4,0,0,0,Bruno Langa,390741,Defender,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.1325,48,1,0,553
UCL,2,2,0,0,0,Oscar Bobb,430709,Midfielder,167,Man City,12,250,ceu,Europe,Champions League,6.13,28,0,0,554
UCL,3,3,0,0,0,Yoram Zague,513663,Defender,10,Copenhagen,12,250,ceu,Europe,Champions League,6.13,96,1,0,555
UCL,3,3,0,0,0,Muhammed Cham,426340,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.126666667,40,0,0,556
UCL,3,2,0,0,1,Yunus Musah,400357,Midfielder,300,Atalanta,12,250,ceu,Europe,Champions League,6.126666667,128,2,0,557
UCL,3,2,0,0,0,Daiki Hashioka,411101,Defender,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.12,112,0,0,558
UCL,2,1,0,0,0,Daniele Rugani,116207,Defender,87,Juventus,12,250,ceu,Europe,Champions League,6.12,101,0,0,559
UCL,2,2,0,0,0,Adilet Sadybekov,456837,Midfielder,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.115,30,0,0,560
UCL,4,3,0,0,0,Eren Elmali,373036,Defender,294,Galatasaray,12,250,ceu,Europe,Champions League,6.115,101,0,0,561
UCL,4,0,0,0,0,Vlad Dragomir,346190,Midfielder,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.115,332,0,0,562
UCL,2,2,0,0,0,Giulian Biancone,367162,Defender,843,Olympiacos,12,250,ceu,Europe,Champions League,6.105,18,0,0,563
UCL,3,0,0,0,0,Iñaki Williams,255182,Forward,53,Athletic Club,12,250,ceu,Europe,Champions League,6.103333333,174,0,0,564
UCL,4,2,0,0,0,Claudio Echeverri,478241,Midfielder,36,Leverkusen,12,250,ceu,Europe,Champions League,6.1025,136,1,0,565
UCL,2,0,0,0,0,Vanderson,408033,Defender,248,Monaco,12,250,ceu,Europe,Champions League,6.1,112,0,0,566
UCL,4,0,0,0,0,Gabriel Pereira,472900,Defender,10,Copenhagen,12,250,ceu,Europe,Champions League,6.0975,342,1,0,567
UCL,2,2,0,0,0,Gianluca Scamacca,302650,Forward,300,Atalanta,12,250,ceu,Europe,Champions League,6.095,33,0,0,568
UCL,4,0,0,0,0,Aleksandr Mrynskiy,499083,Defender,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.09,351,0,0,569
UCL,2,2,0,0,0,Ole Didrik Blomberg,402884,Midfielder,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.09,27,0,0,570
UCL,3,3,0,0,0,Kaan Ayhan,129171,Defender,294,Galatasaray,12,250,ceu,Europe,Champions League,6.086666667,33,0,0,571
UCL,2,2,0,0,0,Olzhas Baybek,538766,Midfielder,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.085,45,0,0,572
UCL,3,0,0,0,0,Ademola Lookman,299451,Forward,300,Atalanta,12,250,ceu,Europe,Champions League,6.083333333,198,0,0,573
UCL,4,1,0,0,0,Andoni Gorosabel,345908,Defender,53,Athletic Club,12,250,ceu,Europe,Champions League,6.0825,257,1,0,574
UCL,4,3,0,0,0,Ellyes Skhiri,238903,Midfielder,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.0825,93,0,0,575
UCL,2,2,0,0,0,Hugo Vetlesen,335698,Midfielder,124,Club Brugge,12,250,ceu,Europe,Champions League,6.08,19,0,0,576
UCL,3,2,0,0,0,Zeno Debast,410633,Defender,296,Sporting,12,250,ceu,Europe,Champions League,6.076666667,123,1,0,577
UCL,3,0,0,0,0,Samuel Dahl,509647,Defender,299,Benfica,12,250,ceu,Europe,Champions League,6.073333333,249,0,0,578
UCL,2,1,0,0,0,Aymeric Laporte,122117,Defender,53,Athletic Club,12,250,ceu,Europe,Champions League,6.07,135,0,0,579
UCL,4,0,0,0,0,Dani García,127392,Midfielder,843,Olympiacos,12,250,ceu,Europe,Champions League,6.07,274,2,0,580
UCL,2,0,0,0,0,Lucas Rosa,459064,Defender,130,Ajax,12,250,ceu,Europe,Champions League,6.07,174,1,0,581
UCL,2,2,0,0,0,Berkan Kutlu,399932,Midfielder,294,Galatasaray,12,250,ceu,Europe,Champions League,6.065,3,0,0,582
UCL,3,0,0,0,0,António Silva,443613,Defender,299,Benfica,12,250,ceu,Europe,Champions League,6.06,253,0,0,583
UCL,4,1,0,0,0,Hugo Larsson,443796,Midfielder,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,6.06,281,0,0,584
UCL,4,2,0,0,0,Josip Sutalo,402666,Defender,130,Ajax,12,250,ceu,Europe,Champions League,6.055,221,0,0,585
UCL,2,0,0,0,0,Remko Pasveer,34550,Goalkeeper,130,Ajax,12,250,ceu,Europe,Champions League,6.055,180,0,0,586
UCL,2,2,0,0,0,Dani Bolt,399242,Defender,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6.05,27,0,0,587
UCL,2,2,0,0,0,Omar Marmoush,394749,Forward,167,Man City,12,250,ceu,Europe,Champions League,6.05,8,0,0,588
UCL,4,0,0,0,0,Youri Baas,422801,Defender,130,Ajax,12,250,ceu,Europe,Champions League,6.05,325,1,0,589
UCL,2,2,0,0,0,Pascal Groß,71824,Midfielder,44,Borussia Dortmund,12,250,ceu,Europe,Champions League,6.045,24,0,0,590
UCL,4,0,0,0,0,Ousseynou Niang,539156,Midfielder,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6.04,345,1,0,591
UCL,4,1,0,0,0,Davy Klaassen,108860,Midfielder,130,Ajax,12,250,ceu,Europe,Champions League,6.0275,315,1,0,592
UCL,3,3,0,0,0,Vasilije Adzic,484428,Midfielder,87,Juventus,12,250,ceu,Europe,Champions League,6.026666667,38,0,0,593
UCL,2,0,0,0,0,Jorrel Hato,467715,Defender,15,Chelsea,12,250,ceu,Europe,Champions League,6.025,180,0,0,594
UCL,4,0,0,0,0,Christos Zafeiris,436152,Midfielder,349,Slavia Prague,12,250,ceu,Europe,Champions League,6.025,340,1,0,595
UCL,3,0,0,0,0,Haitam Aleesami,295248,Defender,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.02,244,1,0,596
UCL,4,1,0,0,0,Raoul Bellanova,349184,Defender,300,Atalanta,12,250,ceu,Europe,Champions League,6.02,242,1,0,597
UCL,4,0,0,0,0,Mika Godts,462099,Forward,130,Ajax,12,250,ceu,Europe,Champions League,6.0175,315,0,0,598
UCL,3,0,0,0,0,Alessandro Buongiorno,333373,Defender,276,Napoli,12,250,ceu,Europe,Champions League,6.016666667,270,0,0,599
UCL,3,3,0,0,0,Mads Emil Madsen,404279,Midfielder,10,Copenhagen,12,250,ceu,Europe,Champions League,6.016666667,56,0,0,600
UCL,2,2,0,0,0,Jug Stanojev,493135,Midfielder,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,6.015,45,0,0,601
UCL,4,4,0,0,0,Tom Bischof,431282,Midfielder,37,Bayern,12,250,ceu,Europe,Champions League,6.015,74,1,0,602
UCL,3,2,0,0,0,James McConnell,492375,Midfielder,130,Ajax,12,250,ceu,Europe,Champions League,6.01,118,1,0,603
UCL,2,2,0,0,0,Anders Klynge,444344,Midfielder,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6.005,3,0,0,604
UCL,3,2,0,0,0,Landry Dimata,344071,Forward,2748,Pafos FC,12,250,ceu,Europe,Champions League,6.003333333,75,0,0,605
UCL,2,2,0,0,0,Isak Määttä,395826,Defender,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,6,13,0,0,606
UCL,4,1,0,0,0,Kamiel Van de Perre,530542,Midfielder,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,6,247,2,0,607
UCL,2,2,0,0,0,Musa Qurbanli,404260,Forward,2569,Qarabag FK,12,250,ceu,Europe,Champions League,6,2,0,0,608
UCL,3,2,0,0,0,Lynnt Audoor,431320,Midfielder,124,Club Brugge,12,250,ceu,Europe,Champions League,5.996666667,78,0,0,609
UCL,2,2,0,0,0,Myron Boadu,357081,Forward,129,PSV Eindhoven,12,250,ceu,Europe,Champions League,5.995,12,0,0,610
UCL,3,0,0,0,0,Ezequiél Fernández,411433,Midfielder,36,Leverkusen,12,250,ceu,Europe,Champions League,5.993333333,222,0,0,611
UCL,2,2,0,0,0,Marc Bernal,534796,Midfielder,65,Barcelona,12,250,ceu,Europe,Champions League,5.99,21,0,0,612
UCL,4,4,0,0,0,Mauro Icardi,106964,Forward,294,Galatasaray,12,250,ceu,Europe,Champions League,5.99,79,1,0,613
UCL,4,4,0,0,0,Mehdi Taremi,358801,Forward,843,Olympiacos,12,250,ceu,Europe,Champions League,5.99,101,1,0,614
UCL,2,0,0,0,0,Facundo Medina,330672,Defender,249,Marseille,12,250,ceu,Europe,Champions League,5.985,126,1,0,615
UCL,4,3,0,0,0,Gabriel Sara,349218,Midfielder,294,Galatasaray,12,250,ceu,Europe,Champions League,5.9825,110,0,0,616
UCL,4,2,0,0,0,Anton Gaaei,484494,Defender,130,Ajax,12,250,ceu,Europe,Champions League,5.96,221,2,0,617
UCL,2,2,0,0,0,Ivan Schranz,399384,Forward,349,Slavia Prague,12,250,ceu,Europe,Champions League,5.95,46,1,0,618
UCL,2,2,0,0,0,Mons Bassouamina,457891,Forward,2748,Pafos FC,12,250,ceu,Europe,Champions League,5.95,55,0,0,619
UCL,4,0,0,0,0,Kasper Høgh,479291,Forward,439,Bodoe/Glimt,12,250,ceu,Europe,Champions League,5.9475,296,0,0,620
UCL,3,3,0,0,0,Mojmír Chytil,464771,Forward,349,Slavia Prague,12,250,ceu,Europe,Champions League,5.946666667,61,1,0,621
UCL,3,3,0,0,0,Romeo Vermant,476732,Forward,124,Club Brugge,12,250,ceu,Europe,Champions League,5.94,63,0,0,622
UCL,4,1,0,0,0,Damir Kasabulat,439585,Defender,1770,Kairat Almaty,12,250,ceu,Europe,Champions League,5.9375,242,0,0,623
UCL,4,1,0,0,0,Youri Regeer,427577,Midfielder,130,Ajax,12,250,ceu,Europe,Champions League,5.9375,181,0,0,624
UCL,3,2,0,0,0,Anderson Silva,380620,Forward,2748,Pafos FC,12,250,ceu,Europe,Champions League,5.936666667,75,0,0,625
UCL,3,0,0,0,0,Ko Itakura,369525,Defender,130,Ajax,12,250,ceu,Europe,Champions League,5.933333333,264,1,0,626
UCL,4,0,0,0,0,Pantelis Hatzidiakos,300755,Defender,10,Copenhagen,12,250,ceu,Europe,Champions League,5.9325,324,1,0,627
UCL,4,2,0,0,0,Dani Parejo,28186,Midfielder,839,Villarreal,12,250,ceu,Europe,Champions League,5.9225,148,0,0,628
UCL,3,0,0,0,0,Santiago Hezze,392345,Midfielder,843,Olympiacos,12,250,ceu,Europe,Champions League,5.92,219,0,1,629
UCL,2,2,0,0,0,Diogo Nascimento,492324,Midfielder,843,Olympiacos,12,250,ceu,Europe,Champions League,5.915,86,0,0,630
UCL,2,2,0,0,0,Andreas Christensen,130331,Defender,65,Barcelona,12,250,ceu,Europe,Champions League,5.91,24,0,0,631
UCL,2,2,0,0,0,Henrique Araújo,424769,Forward,299,Benfica,12,250,ceu,Europe,Champions League,5.91,12,0,0,632
UCL,3,2,0,0,0,Rob Schoofs,92586,Midfielder,2647,Union St.Gilloise,12,250,ceu,Europe,Champions League,5.89,68,1,0,633
UCL,2,2,0,0,0,Robinio Vaz,511691,Forward,249,Marseille,12,250,ceu,Europe,Champions League,5.89,27,0,0,634
UCL,3,0,0,0,0,Tajon Buchanan,371027,Forward,839,Villarreal,12,250,ceu,Europe,Champions League,5.89,212,0,0,635
UCL,4,3,0,0,0,Aurèle Amenda,450271,Defender,45,Eintracht Frankfurt,12,250,ceu,Europe,Champions League,5.8725,133,1,0,636
UCL,2,2,0,0,0,Lorenzo Scipioni,437277,Midfielder,843,Olympiacos,12,250,ceu,Europe,Champions League,5.865,23,1,0,637
UCL,2,1,0,0,0,Christian Mawissa,456749,Defender,248,Monaco,12,250,ceu,Europe,Champions League,5.86,98,1,0,638
UCL,3,0,0,0,0,Giovanni Di Lorenzo,122469,Defender,276,Napoli,12,250,ceu,Europe,Champions League,5.853333333,201,0,1,639
UCL,2,1,0,0,0,Gabriel Strefezza,335576,Forward,843,Olympiacos,12,250,ceu,Europe,Champions League,5.85,50,1,0,640
UCL,3,1,0,0,0,Unai Gómez,480619,Midfielder,53,Athletic Club,12,250,ceu,Europe,Champions League,5.846666667,161,0,0,641
UCL,3,0,0,0,0,Kenneth Taylor,401122,Midfielder,130,Ajax,12,250,ceu,Europe,Champions League,5.836666667,170,0,1,642
UCL,3,2,0,0,0,Billy Gilmour,381255,Midfielder,276,Napoli,12,250,ceu,Europe,Champions League,5.83,85,0,0,643
UCL,2,0,0,0,0,Robert Andrich,122140,Midfielder,36,Leverkusen,12,250,ceu,Europe,Champions League,5.805,121,0,1,644
UCL,3,1,0,0,0,João Pedro,373525,Forward,15,Chelsea,12,250,ceu,Europe,Champions League,5.796666667,190,0,1,645
UCL,3,0,0,1,0,Wout Weghorst,115479,Forward,130,Ajax,12,250,ceu,Europe,Champions League,5.78,199,1,0,646
UCL,2,0,0,0,0,João Correia,381794,Defender,2748,Pafos FC,12,250,ceu,Europe,Champions League,5.765,81,0,1,647
UCL,3,0,0,0,0,Konstantinos Tzolakis,397331,Goalkeeper,843,Olympiacos,12,250,ceu,Europe,Champions League,5.75,270,0,0,648
UCL,2,0,0,0,0,Vítezslav Jaros,391831,Goalkeeper,130,Ajax,12,250,ceu,Europe,Champions League,5.565,180,0,0,649
UCL,2,1,0,0,0,Lorenzo Lucca,424819,Forward,276,Napoli,12,250,ceu,Europe,Champions League,5.415,77,0,1,650
UCL,4,0,0,0,0,Dominik Kotarski,365432,Goalkeeper,10,Copenhagen,12,250,ceu,Europe,Champions League,5.37,360,0,0,651
